83979008,83979263,TR
83979264,83980287,IQ
83980288,83982335,CH
83982336,84017151,DE
84017152,84021247,IT
84021248,84023295,GB
84023296,84025343,ES
84025344,84033535,RU
84033536,84037631,NL
84037632,84039679,TR
84039680,84041727,ES
84041728,84049919,GB
84049920,84082687,RO
84082688,84148223,RU
84148224,84410367,DE
84410368,84414975,RU
84414976,84415231,CY
84415232,84416511,RU
84416512,84417535,LU
84417536,84418559,RU
84418560,84418815,UA
84418816,84419071,NL
84419072,84419327,UA
84419328,84419583,NL
84419584,84420607,RU
84420608,84421631,LU
84421632,84425727,RU
84425728,84425983,UA
84425984,84426239,RU
84426240,84426495,UA
84426496,84426751,US
84426752,84427775,RU
84427776,84428799,LU
84428800,84432895,RU
84432896,84433919,NL
84433920,84434943,RU
84434944,84443135,IT
84443136,84451327,LB
84451328,84457471,RU
84457472,84459519,ES
84459520,84471807,RU
84471808,84473855,IQ
84473856,84474879,RU
84474880,84475903,ES
84475904,84545535,DE
84545536,84547071,GB
84547072,84547327,CA
84547328,84547583,US
84547584,84548095,GB
84548096,84548351,US
84548352,84549631,GB
84549632,84551679,GE
84551680,84557823,DE
84557824,84566015,NL
84566016,84574207,GB
84574208,84576255,FR
84576256,84576767,GB
84576768,84577023,DE
84577024,84577279,FR
84577280,84577535,TR
84577536,84582399,GB
84582400,84590591,DE
84590592,84591103,NL
84591104,84591359,SG
84591360,84591615,CN
84591616,84591871,SG
84591872,84592127,CN
84592128,84592383,SG
84592384,84592639,CN
84592640,84594687,ES
84594688,84598783,DE
84598784,84600831,IQ
84600832,84602879,GB
84602880,84606975,AZ
84606976,84609023,AT
84609024,84610047,GB
84610048,84610303,ZM
84610304,84610559,ZW
84610560,84610815,ZM
84610816,84611071,ZA
84611072,84611327,IQ
84611328,84615167,GB
84615168,84617215,IT
84617216,84619263,PS
84619264,84621311,DE
84621312,84623359,GR
84623360,84627455,RU
84627456,84629503,NL
84629504,84631551,GB
84631552,84639743,IT
84639744,84672511,TR
84672512,84934655,RO
84934656,85196799,RU
85196800,85262335,LT
85262336,85327871,OM
85327872,85360639,IR
85360640,85362687,IL
85362688,85364735,GB
85364736,85366783,DE
85366784,85367039,CZ
85367040,85367295,RU
85367296,85367551,SK
85367552,85367807,KZ
85367808,85368831,UA
85368832,85377023,RS
85377024,85385215,IR
85385216,85387263,GB
85387264,85388799,SE
85388800,85389055,NO
85389056,85389311,SE
85389312,85391359,DE
85391360,85393407,NL
85393408,85393663,TR
85393664,85394943,SG
85394944,85395199,FR
85395200,85395455,SG
85395456,85395711,TR
85395712,85396479,SG
85396480,85397503,ES
85397504,85398527,SG
85398528,85399039,SA
85399040,85399551,SG
85399552,85400063,FR
85400064,85401087,SG
85401088,85401343,DE
85401344,85401599,SG
85401600,85403647,IT
85403648,85405695,FR
85405696,85407743,RU
85407744,85409791,FI
85409792,85417983,IS
85417984,85422079,RU
85422080,85424127,IR
85424128,85426175,TR
85426176,85458943,BE
85458944,85721087,TR
85721088,85723135,HU
85723136,85725183,IT
85725184,85729279,RU
85729280,85731327,IR
85731328,85733375,DE
85733376,85737471,GB
85737472,85753855,DE
85753856,85770239,IL
85770240,85786623,IR
85786624,85852159,IL
85852160,86015999,AE
86016000,86018047,BG
86018048,86020095,SI
86020096,86022143,RU
86022144,86024191,GB
86024192,86026239,DE
86026240,86027775,MD
86027776,86028031,RO
86028032,86028287,MD
86028288,86030335,MK
86030336,86032383,DE
86032384,86048767,OM
86048768,86114303,DK
86114304,86147071,KZ
86147072,86155263,ES
86155264,86157311,PS
86157312,86157567,IL
86157568,86157823,AO
86157824,86159359,IL
86159360,86160383,UA
86160384,86160895,NL
86160896,86161407,UA
86161408,86163455,IT
86163456,86171647,IR
86171648,86173695,DE
86173696,86175743,NL
86175744,86177791,SE
86177792,86179839,LI
86179840,86220799,RU
86220800,86222847,JE
86222848,86226943,NL
86226944,86228991,SE
86228992,86231039,US
86231040,86233087,ES
86233088,86235135,RO
86235136,86237183,ES
86237184,86245375,DE
86245376,86376447,OM
86376448,86409215,AE
86409216,86441983,HU
86441984,86474751,FR
86474752,86482943,HR
86482944,86484991,RU
86484992,86487039,NL
86487040,86489087,GB
86489088,86491135,NL
86491136,86493183,PL
86493184,86494207,CZ
86494208,86495231,AM
86495232,86497279,ES
86497280,86499327,NL
86499328,86503423,FR
86503424,86505471,DE
86505472,86507519,GB
86507520,86573055,ES
86573056,86638591,SA
86638592,86671359,RU
86671360,86673407,JE
86673408,86675455,DE
86675456,86677503,IT
86677504,86687743,FR
86687744,86695935,IQ
86695936,86704127,SA
86704128,86720511,PT
86720512,86736895,BA
86736896,86745087,RU
86745088,86753279,HR
86753280,86761471,PS
86761472,86763519,CZ
86763520,86765567,IT
86765568,86767615,RU
86767616,86769663,IT
86769664,86773759,RU
86773760,86777855,GB
86777856,86779903,AZ
86779904,86780159,RU
86780160,86780415,GB
86780416,86780671,RU
86780672,86780927,GB
86780928,86781183,RU
86781184,86781439,NL
86781440,86786047,RU
86786048,86788095,NO
86788096,86790143,NL
86790144,86794239,TR
86794240,86795775,DE
86795776,86796287,NL
86796288,86797311,US
86797312,86798335,DE
86798336,86802431,CH
86802432,86804479,GE
86804480,86806527,DK
86806528,86810623,TR
86810624,86812671,FR
86812672,86814719,RU
86814720,86816767,SE
86816768,86818815,EE
86818816,86822911,SE
86822912,86824959,AT
86824960,86827007,LV
86827008,86831103,GB
86831104,86833151,FI
86833152,86835199,GB
86835200,86837247,DE
86837248,86839295,ES
86839296,86840063,GB
86840064,86840319,FR
86840320,86843391,NL
86847488,86849535,GB
86849536,86851071,CZ
86851072,86851327,NL
86851328,86851583,US
86851584,86855679,NL
86855680,86856703,RU
86856704,86858751,NL
86858752,86859775,RU
86859776,86863871,DE
86863872,86864127,EE
86864128,86864383,RU
86864384,86867967,EE
86867968,86872063,JO
86872064,86873087,LT
86873088,86874111,DE
86874112,86876159,NO
86876160,86880255,ES
86880256,86882303,DE
86882304,86884351,LB
86884352,86890239,RU
86890240,86890495,TR
86890496,86892287,RU
86892288,86893055,FI
86893056,86899199,RU
86899200,86899711,FI
